WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_date
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Rus A.,Galfi D.,76.0,98.0,847.0,679.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.1,1.78,2.14,1.91,2.28,1.69,2.15,20220518
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Liu C.,Sherif M.,92.0,50.0,715.0,1135.0,4.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.8,2.0,1.88,2.01,1.94,2.01,1.86,1.93,20220518
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Parrizas Diaz N.,Mladenovic K.,48.0,110.0,1160.0,596.0,4.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.28,3.75,1.31,3.76,1.31,4.25,1.27,3.64,20220518
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Trevisan M.,Muguruza G.,85.0,10.0,783.0,3031.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,3.5,1.3,3.47,1.35,3.65,1.39,3.43,1.3,20220518
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Bronzetti L.,Burel C.,83.0,95.0,793.0,702.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.3,1.6,2.47,1.67,2.47,1.6,2.31,20220518
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Bondar A.,Tomljanovic A.,67.0,44.0,952.0,1186.0,5.0,1.0,,,,,0.0,0.0,Retired,1.9,1.9,2.02,1.89,2.02,1.94,1.92,1.87,20220519
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Liu C.,Sharma A.,92.0,144.0,715.0,451.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.33,1.23,4.68,1.25,4.68,1.22,4.22,20220519
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Trevisan M.,Rus A.,85.0,76.0,783.0,847.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.9,1.98,1.92,1.98,2.09,1.89,1.9,20220519
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Bronzetti L.,Parrizas Diaz N.,83.0,48.0,793.0,1160.0,6.0,1.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,2.0,1.8,2.0,1.9,2.04,2.0,1.95,1.84,20220519
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-20,WTA250,Outdoor,Clay,Semifinals,3,Liu C.,Bondar A.,92.0,67.0,715.0,952.0,,,,,,,,,Walkover,1.61,2.3,1.66,2.36,1.71,2.4,1.64,2.26,20220520
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-20,WTA250,Outdoor,Clay,Semifinals,3,Trevisan M.,Bronzetti L.,85.0,83.0,783.0,793.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.2,1.76,2.2,1.76,2.22,1.71,2.14,20220520
21,Rabat,Grand Prix SAR Lalla Meryem,2022-05-21,WTA250,Outdoor,Clay,The Final,3,Trevisan M.,Liu C.,85.0,92.0,783.0,715.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.53,2.48,1.61,2.53,1.62,2.41,1.56,20220521
22,Strasbourg,Internationaux de Strasbourg,2022-05-15,WTA250,Outdoor,Clay,1st Round,3,Tan H.,Stosur S.,112.0,490.0,590.0,95.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.2,1.22,5.2,1.19,4.63,20220515
22,Strasbourg,Internationaux de Strasbourg,2022-05-15,WTA250,Outdoor,Clay,1st Round,3,Linette M.,Gracheva V.,56.0,71.0,1081.0,914.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.8,2.0,1.83,2.07,1.89,2.1,1.79,2.01,20220515
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Dodin O.,Konjuh A.,94.0,66.0,708.0,953.0,6.0,2.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,2.75,1.44,2.53,1.58,2.75,1.58,2.52,1.51,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Zanevska M.,Zhang S.,65.0,41.0,964.0,1240.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.72,2.14,1.78,2.34,1.8,2.15,1.69,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Berberovic N.,Stephens S.,306.0,53.0,208.0,1109.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,8.0,1.08,9.48,1.08,9.48,1.09,8.18,1.07,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Watson H.,Hobgarski K.,105.0,292.0,621.0,229.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.61,1.22,4.7,1.2,4.4,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Pliskova Ka.,Kostyuk M.,8.0,59.0,3568.0,1050.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.9,1.92,1.97,1.95,2.13,1.85,1.93,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Juvan K.,Glushko L.,81.0,291.0,802.0,230.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.06,12.28,1.1,12.5,1.05,10.3,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Golubic V.,Morderger Y.,60.0,379.0,1047.0,144.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.07,9.0,1.08,9.81,1.08,10.5,1.06,8.81,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Mertens E.,Monnet C.,33.0,249.0,1446.0,276.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.07,9.0,1.07,11.09,1.1,11.09,1.06,9.24,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Sasnovich A.,Gervais J.,45.0,725.0,1183.0,42.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.02,19.0,1.02,18.91,1.04,21.0,1.02,14.98,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-16,WTA250,Outdoor,Clay,1st Round,3,Kerber A.,Parry D.,22.0,96.0,2074.0,682.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.42,3.08,1.42,3.2,1.37,3.02,20220516
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,1st Round,3,Pera B.,Ruse E.G.,122.0,52.0,523.0,1116.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.1,1.9,1.99,2.06,2.1,1.85,1.94,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,1st Round,3,Makarova E.,Cirstea S.,348.0,27.0,168.0,1670.0,1.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,13.0,1.04,14.41,1.04,14.41,1.08,10.94,1.04,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,1st Round,3,Ferro F.,Gabueva A.,139.0,594.0,459.0,67.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.06,10.0,1.05,12.56,1.08,12.56,1.05,10.23,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,1st Round,3,Friedsam A.L.,Saville D.,207.0,130.0,328.0,495.0,4.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,3.0,1.4,3.49,1.35,3.84,1.41,3.23,1.34,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,2nd Round,3,Linette M.,Watson H.,56.0,105.0,1081.0,621.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.75,1.31,3.74,1.35,3.75,1.29,3.53,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-17,WTA250,Outdoor,Clay,2nd Round,3,Zanevska M.,Tan H.,65.0,112.0,964.0,590.0,4.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.33,3.4,1.44,3.0,1.45,3.4,1.41,2.89,20220517
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Pera B.,8.0,122.0,3568.0,523.0,6.0,3.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.36,3.2,1.38,3.26,1.4,3.27,1.36,3.08,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Juvan K.,Berberovic N.,81.0,306.0,802.0,208.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.08,9.77,1.08,9.77,1.07,8.46,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Mertens E.,Friedsam A.L.,33.0,207.0,1446.0,328.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.25,4.0,1.25,4.41,1.25,4.51,1.23,4.13,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Dodin O.,Makarova E.,94.0,348.0,708.0,168.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.21,5.01,1.26,5.08,1.19,4.62,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Golubic V.,Ferro F.,60.0,139.0,1047.0,459.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.1,1.75,2.18,1.76,2.38,1.72,2.12,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-18,WTA250,Outdoor,Clay,2nd Round,3,Kerber A.,Sasnovich A.,22.0,45.0,2074.0,1183.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.0,1.8,1.98,1.91,2.14,2.07,1.92,1.87,20220518
22,Strasbourg,Internationaux de Strasbourg,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Juvan K.,Mertens E.,81.0,33.0,802.0,1446.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.72,2.26,1.72,2.3,2.0,2.14,1.7,20220519
22,Strasbourg,Internationaux de Strasbourg,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Pliskova Ka.,Zanevska M.,8.0,65.0,3568.0,964.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.62,1.49,2.84,1.53,2.91,1.46,2.68,20220519
22,Strasbourg,Internationaux de Strasbourg,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Kerber A.,Linette M.,22.0,56.0,2074.0,1081.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.92,1.99,1.95,2.06,1.83,1.97,20220519
22,Strasbourg,Internationaux de Strasbourg,2022-05-19,WTA250,Outdoor,Clay,Quarterfinals,3,Dodin O.,Golubic V.,94.0,60.0,708.0,1047.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.3,1.61,2.42,1.64,2.42,1.73,2.28,1.62,20220519
22,Strasbourg,Internationaux de Strasbourg,2022-05-20,WTA250,Outdoor,Clay,Semifinals,3,Juvan K.,Pliskova Ka.,81.0,8.0,802.0,3568.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,2.0,1.8,2.1,1.81,2.12,1.88,2.04,1.78,20220520
22,Strasbourg,Internationaux de Strasbourg,2022-05-20,WTA250,Outdoor,Clay,Semifinals,3,Kerber A.,Dodin O.,22.0,94.0,2074.0,708.0,7.0,6.0,1.0,0.0,,,1.0,0.0,Retired,1.44,2.75,1.47,2.89,1.47,3.1,1.42,2.85,20220520
22,Strasbourg,Internationaux de Strasbourg,2022-05-21,WTA250,Outdoor,Clay,The Final,3,Kerber A.,Juvan K.,22.0,81.0,2074.0,802.0,7.0,6.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,1.9,1.9,2.03,1.88,2.1,1.95,1.93,1.87,20220521
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Cirstea S.,Maria T.,26.0,105.0,1670.0,612.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.5,1.3,3.87,1.33,4.0,1.29,3.58,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Tan H.,66.0,106.0,989.0,608.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.47,2.89,1.47,3.26,1.39,3.02,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Niemeier J.,64.0,102.0,1000.0,650.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,3.0,1.4,2.74,1.51,3.0,1.55,2.7,1.47,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Haddad Maia B.,Bucsa C.,48.0,134.0,1158.0,471.0,6.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.36,3.2,1.34,3.51,1.38,3.87,1.33,3.37,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Linette M.,Jabeur O.,52.0,6.0,1111.0,4380.0,3.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,6.0,1.12,7.14,1.12,7.4,1.17,6.49,1.12,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Monnet C.,81.0,253.0,808.0,276.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.12,7.41,1.13,8.5,1.1,7.03,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Kanepi K.,Muguruza G.,46.0,10.0,1177.0,3060.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.06,1.83,2.21,1.91,2.03,1.79,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Sasnovich A.,Wang Xin.,47.0,77.0,1171.0,864.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.48,2.84,1.51,3.0,1.44,2.79,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Siniakova K.,Martic P.,56.0,76.0,1062.0,869.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.75,1.44,3.2,1.4,3.38,1.5,2.97,1.4,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Teichmann J.,Pera B.,24.0,116.0,1783.0,552.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.1,1.46,3.2,1.4,2.97,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Danilovic O.,Galfi D.,172.0,96.0,377.0,695.0,3.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.72,2.2,1.74,2.3,1.75,2.14,1.72,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Gracheva V.,Sharma A.,71.0,124.0,914.0,510.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.44,2.75,1.41,3.11,1.49,3.13,1.42,2.88,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Van Uytvanck A.,Li A.,60.0,67.0,1035.0,981.0,3.0,6.0,2.0,3.0,,,0.0,1.0,Retired,1.72,2.1,1.78,2.15,1.86,2.19,1.76,2.08,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Sakkari M.,Burel C.,3.0,94.0,4726.0,714.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.09,9.03,1.11,10.25,1.07,8.45,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Ruse E.G.,32.0,51.0,1505.0,1116.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.58,1.58,2.62,1.54,2.49,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Gauff C.,Marino R.,23.0,115.0,1886.0,557.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.25,4.0,1.23,4.6,1.26,4.95,1.22,4.31,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Bjorklund M.,100.0,148.0,652.0,433.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.5,1.49,2.8,1.65,2.8,1.54,2.49,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Bencic B.,Jani R.L.,14.0,145.0,2525.0,439.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.05,12.52,1.06,13.0,1.05,11.16,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Fernandez L.A.,Mladenovic K.,18.0,107.0,2245.0,606.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.14,5.5,1.15,6.18,1.17,6.75,1.14,5.8,20220522
23,Paris,French Open,2022-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Bouzkova M.,Gasanova A.,69.0,154.0,945.0,418.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.19,5.2,1.29,6.05,1.19,4.87,20220522
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Petkovic A.,Dodin O.,65.0,84.0,997.0,788.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.9,1.74,2.21,1.9,2.21,1.79,2.03,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Anisimova A.,Osaka N.,28.0,38.0,1610.0,1295.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.54,2.64,1.61,2.85,1.5,2.59,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Trevisan M.,Dart H.,59.0,111.0,1038.0,594.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.18,5.41,1.23,5.52,1.19,4.75,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Andreescu B.,Bonaventure Y.,72.0,168.0,913.0,380.0,3.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,1.08,8.0,1.1,8.43,1.12,8.5,1.09,7.52,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Zheng Q.,Zanevska M.,74.0,62.0,879.0,1015.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.2,1.66,2.34,1.74,2.34,1.67,2.22,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Saville D.,Grammatikopoulou V.,127.0,187.0,496.0,355.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.17,5.62,1.22,5.62,1.17,5.1,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Azarenka V.,Bogdan A.,15.0,93.0,2440.0,716.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.3,3.5,1.3,3.86,1.36,4.15,1.31,3.47,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kvitova P.,Bondar A.,34.0,61.0,1435.0,1033.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.1,1.75,2.18,1.8,2.28,1.7,2.15,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Swiatek I.,Tsurenko L.,1.0,119.0,7061.0,537.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.02,17.0,1.02,22.11,1.02,25.0,1.01,18.06,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Riske A.,Yastremska D.,43.0,82.0,1201.0,804.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.53,2.54,1.57,2.6,1.67,2.43,1.56,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Parry D.,Krejcikova B.,97.0,2.0,682.0,4911.0,1.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,4.5,1.2,4.32,1.25,4.75,1.25,4.31,1.22,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kovinic D.,Samsonova L.,95.0,27.0,713.0,1670.0,2.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,2.75,1.44,2.94,1.45,3.1,1.45,2.83,1.42,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Jacquemot E.,Watson H.,215.0,103.0,323.0,633.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.9,2.02,1.87,2.05,1.95,1.94,1.87,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Jeanjean L.,Parrizas Diaz N.,227.0,45.0,307.0,1190.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,4.5,1.2,4.34,1.25,4.59,1.27,4.24,1.22,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Raducanu E.,Noskova L.,12.0,184.0,2910.0,359.0,6.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.4,3.0,1.42,3.08,1.42,3.32,1.38,3.07,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Schmiedlova A.,Kucova K.,92.0,88.0,724.0,771.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.5,2.62,1.47,2.88,1.53,3.0,1.46,2.73,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Tomljanovic A.,Kontaveit A.,42.0,5.0,1216.0,4446.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,3.5,1.3,3.51,1.34,4.0,1.4,3.35,1.33,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kudermetova V.,Zhu L.,29.0,99.0,1585.0,675.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.22,4.33,1.26,4.2,1.25,4.77,1.22,4.35,20220523
23,Paris,French Open,2022-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Kerber A.,Frech M.,17.0,89.0,2354.0,760.0,2.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.36,3.2,1.41,3.15,1.41,3.52,1.37,3.1,20220523
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pliskova Ka.,Andrianjafitrimo T.,8.0,141.0,3678.0,456.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.11,6.5,1.12,7.29,1.12,7.5,1.11,6.86,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Collins D.,Tomova V.,9.0,140.0,3315.0,459.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.12,6.0,1.12,7.42,1.14,7.42,1.12,6.3,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Krunic A.,Rakhimova K.,114.0,109.0,562.0,599.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.58,1.6,2.65,1.53,2.51,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Bronzetti L.,13.0,73.0,2536.0,890.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.13,1.44,3.2,1.39,3.0,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Doi M.,40.0,98.0,1266.0,680.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.5,1.2,5.17,1.23,5.3,1.19,4.75,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Volynets K.,Golubic V.,135.0,53.0,468.0,1086.0,6.0,2.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.15,1.86,2.03,1.8,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Rybakina E.,Rus A.,16.0,78.0,2420.0,857.0,6.0,1.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.2,4.5,1.26,4.25,1.31,4.5,1.25,4.02,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Minnen G.,31.0,83.0,1531.0,792.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.33,1.11,8.5,1.09,7.54,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Townsend T.,79.0,342.0,855.0,180.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.53,2.34,1.66,2.5,1.7,2.31,1.61,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Paolini J.,63.0,55.0,1004.0,1074.0,4.0,6.0,6.0,1.0,7.0,6.0,2.0,1.0,Completed,1.44,2.75,1.49,2.79,1.5,2.85,1.47,2.73,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Kalinskaya A.,22.0,86.0,1899.0,784.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.2,1.37,3.35,1.42,3.4,1.36,3.17,20220524
23,Paris,French Open,2022-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Rogers S.,Martincova T.,50.0,54.0,1134.0,1083.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.1,1.81,2.1,1.86,2.15,1.77,2.06,20220524
